district,underground,street,house_number,floor,floors_count,total_meters,living_meters,kitchen_meters,rooms_count,year_construction,house_material_type,heating_type,price_per_month,commissions,author,author_type,phone,url,full_address,lat,lon,nearest_metro,metro_distance_m
Савеловский,Савёловская,Бутырская ,15,8,16,70.0,,,3,,,,65000,0,ID 27183996,homeowner,,https://www.cian.ru/rent/flat/317598825/,"Москва, Бутырская , 15",55.7976389,37.5832503,Савёловская,640.9349549645273
Бирюлево Восточное,Покровское,Касимовская ,1,6,14,64.0,,,3,,,,55000,0,ОХОТНЫЙ РЯД офис Тверская,real_estate_agent,,https://www.cian.ru/rent/flat/317598605/,"Москва, Касимовская , 1",55.599541,37.654092,Царицыно,2617.8925537578716
Хорошевский,Хорошёвская,Хорошевское шоссе,25Ак3,3,21,77.0,,,3,,,,190000,0,Las Vegas,real_estate_agent,,https://www.cian.ru/rent/flat/317598441/,"Москва, Хорошевское шоссе, 25Ак3",,,,
Даниловский,Павелецкая,Летниковская ,13,10,10,95.0,,,3,,,,260000,0,AGORA,real_estate_agent,,https://www.cian.ru/rent/flat/317598430/,"Москва, Летниковская , 13",55.7240935,37.6445663,Павелецкая,833.6008205596811
Митино,Пятницкое шоссе,Муравская ,38к2,20,32,51.0,,,3,,,,85000,0,Capital Mars,real_estate_agent,,https://www.cian.ru/rent/flat/317598407/,"Москва, Муравская , 38к2",55.8627672,37.3723977,Пятницкое шоссе,1337.3841597949258
Раменки,Ломоносовский проспект,Ломоносовский проспект,34,4,8,68.6,,,3,,,,140000,0,ID 131110179,homeowner,,https://www.cian.ru/rent/flat/317598403/,"Москва, Ломоносовский проспект, 34",55.7083059,37.5110726,Ломоносовский проспект,324.81008919465415
Савеловский,Петровский Парк,Петровско-Разумовский проезд,16,6,8,112.0,,,3,,,,170000,0,AGORA,real_estate_agent,,https://www.cian.ru/rent/flat/317598404/,"Москва, Петровско-Разумовский проезд, 16",55.7981061,37.5686502,Петровский парк,1008.8604042413199
Тимирязевский,Тимирязевская,Тимирязевская ,33С6,2,2,75.0,,,3,,,,170000,0,Capital Mars,real_estate_agent,,https://www.cian.ru/rent/flat/317598388/,"Москва, Тимирязевская , 33С6",55.816805,37.5579394,Тимирязевская,1166.8693402429724
Коптево,Коптево,Большая Академическая ,47К1,5,18,88.0,,,3,,,,110000,0,Capital Mars,real_estate_agent,,https://www.cian.ru/rent/flat/317598383/,"Москва, Большая Академическая , 47К1",55.8354316,37.5355317,Коптево,1066.1134467622453
Митино,Пятницкое шоссе,Муравская ,38Бк4,20,32,50.0,,,3,,,,85000,0,Алексей Петушков,realtor,,https://www.cian.ru/rent/flat/317598241/,"Москва, Муравская , 38Бк4",,,,
Коптево,Лихоборы,3-й Новомихалковский проезд,5,4,5,75.0,,,3,,,,95000,0,AGORA,real_estate_agent,,https://www.cian.ru/rent/flat/317597793/,"Москва, 3-й Новомихалковский проезд, 5",55.8396592,37.5414693,Лихоборы,1041.2321211498513
Лианозово,Алтуфьево,Алтуфьевское шоссе,93,8,12,65.0,,,3,,,,70000,0,Лидия Порохова,realtor,,https://www.cian.ru/rent/flat/317597762/,"Москва, Алтуфьевское шоссе, 93",55.900112,37.5857779,Алтуфьево,247.26499231390588
Метрогородок,Бульвар Рокоссовского,Открытое шоссе,18Ак1,26,33,58.0,,,3,,,,115000,0,Рамиз Азизов,realtor,,https://www.cian.ru/rent/flat/317597700/,"Москва, Открытое шоссе, 18Ак1",55.8198957,37.7491122,Бульвар Рокоссовского,1099.312550858731
Южное Бутово,Бунинская аллея,Южнобутовская ,75,3,9,121.0,,,3,,,,95000,0,ID 18560151,homeowner,,https://www.cian.ru/rent/flat/317597342/,"Москва, Южнобутовская , 75",55.5345981,37.5260877,Бунинская аллея,751.8994564813894
Текстильщики,Текстильщики,1-й Грайвороновский проезд,3,15,24,75.0,,,3,,,,95000,0,AGORA,real_estate_agent,,https://www.cian.ru/rent/flat/317597239/,"Москва, 1-й Грайвороновский проезд, 3",55.7193434,37.7250206,Новохохловская,756.0522295955417
Мещанский,Проспект Мира,Протопоповский переулок,17С3,4,10,121.0,,,3,,,,200000,0,Capital Mars,real_estate_agent,,https://www.cian.ru/rent/flat/317597122/,"Москва, Протопоповский переулок, 17С3",55.7818085,37.6360555,Проспект Мира                        ,275.469512700616
Хорошево-Мневники,Шелепиха,Шелепихинская набережная,40к1,28,40,82.0,,,3,,,,220000,0,ID 19329,realtor,,https://www.cian.ru/rent/flat/317597043/,"Москва, Шелепихинская набережная, 40к1",55.7670291,37.5017572,Хорошёво,1182.8023296473657
Пресненский,Баррикадная,Садовая-Кудринская ,8-10-12,6,7,150.3,,,3,,,,481342,0,BARNES International Realty,real_estate_agent,,https://www.cian.ru/rent/flat/317596896/,"Москва, Садовая-Кудринская , 8-10-12",55.7610229,37.5866642,Баррикадная                                                                             ,450.17961299008545
Обручевский,Новаторская,Ленинский проспект,95Б,29,33,80.0,,,3,,,,250000,0,Марина Касимова,realtor,,https://www.cian.ru/rent/flat/317596742/,"Москва, Ленинский проспект, 95Б",55.6729453,37.5244522,Новаторская,358.0510940494562
Отрадное,Отрадное, Пестеля,8,3,9,65.0,,,3,,,,80000,0,Мистраль,real_estate_agent,,https://www.cian.ru/rent/flat/317596253/,"Москва,  Пестеля, 8",55.8661581,37.6144236,Отрадное,686.9500892141126
Коптево,Лихоборы,3-й Новомихалковский проезд,5,4,5,75.0,,,3,,,,95000,0,ЦАН,real_estate_agent,,https://www.cian.ru/rent/flat/317596031/,"Москва, 3-й Новомихалковский проезд, 5",55.8396592,37.5414693,Лихоборы,1041.2321211498513
Аэропорт,Аэропорт, Константина Симонова,8К2,5,5,62.0,,,3,,,,95000,0,ЦАН,real_estate_agent,,https://www.cian.ru/rent/flat/317596028/,"Москва,  Константина Симонова, 8К2",55.7986739,37.5429876,Аэропорт,658.0437832052785
Текстильщики,Текстильщики,1-й Грайвороновский проезд,3,15,24,75.0,,,3,,,,95000,0,ЦАН,real_estate_agent,,https://www.cian.ru/rent/flat/317595687/,"Москва, 1-й Грайвороновский проезд, 3",55.7193434,37.7250206,Новохохловская,756.0522295955417
Кунцево,Рабочий посёлок,Партизанская ,13К2,3,4,74.0,,,3,,,,100000,0,ОЛИМПИК СТАР,real_estate_agent,,https://www.cian.ru/rent/flat/317595503/,"Москва, Партизанская , 13К2",55.7314885,37.4098879,Молодёжная,1123.9687936705682
Сокольники,Сокольники, Охотничья,10/12К5,1,4,75.0,,,3,,,,150000,0,ID 23035314,homeowner,,https://www.cian.ru/rent/flat/317593495/,"Москва,  Охотничья, 10/12К5",55.7970827,37.6853517,Сокольники,964.5790414947849
Фили-Давыдково,Славянский бульвар, Герасима Курина,16,17,22,80.0,,,3,,,,130000,0,ID 58891811,homeowner,,https://www.cian.ru/rent/flat/317593243/,"Москва,  Герасима Курина, 16",55.7315786,37.4718109,Славянский бульвар,233.0575169043188
Хамовники,Парк Культуры, Тимура Фрунзе,8/5,1,4,78.0,,,3,,,,135000,0,ЦАН,real_estate_agent,,https://www.cian.ru/rent/flat/317593174/,"Москва,  Тимура Фрунзе, 8/5",55.7335717,37.5916529,Парк культуры,276.7660067466786
Очаково-Матвеевское,Аминьевская,Аминьевское шоссе,4Дк3литБ,21,24,76.0,,,3,,,,130000,0,ЦАН,real_estate_agent,,https://www.cian.ru/rent/flat/317593086/,"Москва, Аминьевское шоссе, 4Дк3литБ",,,,
Ломоносовский,Новаторская,Ленинский проспект,95,8,8,75.0,,,3,,,,100000,0,ЦАН,real_estate_agent,,https://www.cian.ru/rent/flat/317593077/,"Москва, Ленинский проспект, 95",55.6743212,37.5262455,Новаторская,546.9098530265121
,Саларьево,Родниковая ,9Ак3,9,18,79.0,,,3,,,,100000,0,ЦАН,real_estate_agent,,https://www.cian.ru/rent/flat/317592940/,"Москва, Родниковая , 9Ак3",,,,
Левобережный,Беломорская,Валдайский проезд,10к1,25,25,82.0,,,3,,,,75000,0,ID 14301,realtor,,https://www.cian.ru/rent/flat/317592814/,"Москва, Валдайский проезд, 10к1",55.8670478,37.4673142,Беломорская,585.5616897493779
Новогиреево,Новогиреево,Напольный проезд,6,12,16,74.7,,,3,,,,70000,0,Иван Музалевский,realtor,,https://www.cian.ru/rent/flat/317592449/,"Москва, Напольный проезд, 6",55.7577206,37.8218693,Новогиреево,747.5189474003087
Замоскворечье,Серпуховская,3-й Люсиновский переулок,1С1,6,13,85.0,,,3,,,,350000,0,ID 23504034,realtor,,https://www.cian.ru/rent/flat/317591739/,"Москва, 3-й Люсиновский переулок, 1С1",55.7235653,37.6186147,Серпуховская,620.6611131443899
Очаково-Матвеевское,Аминьевская,Очаковское шоссе,5к4,20,33,60.0,,,3,,,,110000,0,AGORA,real_estate_agent,,https://www.cian.ru/rent/flat/317591330/,"Москва, Очаковское шоссе, 5к4",55.6944058,37.4627488,Аминьевская,324.20360538032537
Тверской,Новослободская,Селезневская ,4,3,9,85.0,,,3,,,,170000,0,Владимир Печурин,realtor,,https://www.cian.ru/rent/flat/317590274/,"Москва, Селезневская , 4",55.7796601,37.6037762,Новослободская,66.82393285671311
Очаково-Матвеевское,Аминьевская,Очаковское шоссе,5к4,20,33,56.0,,,3,,,,110000,0,ID 89377841,homeowner,,https://www.cian.ru/rent/flat/317590250/,"Москва, Очаковское шоссе, 5к4",55.6944058,37.4627488,Аминьевская,324.20360538032537
Коптево,Лихоборы,3-й Новомихалковский проезд,5,4,5,75.0,,,3,,,,105000,0,ID 24555535,homeowner,,https://www.cian.ru/rent/flat/317587761/,"Москва, 3-й Новомихалковский проезд, 5",55.8396592,37.5414693,Лихоборы,1041.2321211498513
Митино,Пятницкое шоссе,Муравская ,38Бк4,20,32,55.0,,,3,,,,85000,0,AGORA,real_estate_agent,,https://www.cian.ru/rent/flat/317585423/,"Москва, Муравская , 38Бк4",,,,
Теплый Стан,Тропарёво,Ленинский проспект,123К1,11,16,75.0,,,3,,,,86000,0,ID 279521,realtor,,https://www.cian.ru/rent/flat/317585190/,"Москва, Ленинский проспект, 123К1",55.6460704,37.4809677,Тропарёво,533.9924548323783
Коптево,Коптево,Большая Академическая ,47К1,5,18,88.0,,,3,,,,110000,0,ID 47899917,homeowner,,https://www.cian.ru/rent/flat/317584510/,"Москва, Большая Академическая , 47К1",55.8354316,37.5355317,Коптево,1066.1134467622453
